CryoSleep,RoomService,Spa,VRDeck,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
0,-0.340589866958155,-0.27132824507414516,0.4131201404501368,0,1,0,0,0,0,1
0,-0.340589866958155,-0.1957465671589576,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.33755819239792567,4.027046237773109,12.513432736991358,0,0,1,0,1,0,0
0,-0.340589866958155,0.6320951050650377,1.1093822932120259,1,0,1,0,1,0,0
0,-0.340589866958155,1.3390060926247331,-0.10841462796846457,0,0,1,0,1,0,0
0,-0.340589866958155,3.2578915154597294,-0.10488478182011533,0,0,1,0,0,0,1
0,-0.340589866958155,-0.2535443208588069,3.5926290585757217,0,0,1,0,1,0,0
0,1.7315596949586167,-0.27666342233874663,-0.20107308936263232,0,1,0,0,0,0,1
0,0.5052473353458381,-0.27666342233874663,-0.26196293542165683,0,1,0,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
0,1.595134339748295,-0.06325633175468769,0.2586893714598572,1,1,0,0,0,0,1
0,0.5052473353458381,-0.27666342233874663,0.8128752167506891,0,1,0,0,1,0,0
0,1.0994555491507938,0.39379052057950525,-0.26902262771835533,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,0.5840708739118016,-0.26154708675570915,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.16284630736058187,0.051310910244338884,1,1,0,0,0,0,1
0,2.1150665268276314,-0.27666342233874663,-0.19666078167719578,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27577422612797975,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.016128932584041328,0.3195792175188817,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.22509004211426573,0.12014291013714921,0,1,0,0,0,0,1
0,-0.340589866958155,-0.2704390488633783,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,0.15357308635923164,-0.2748850299172128,-0.26902262771835533,0,0,0,1,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-5.0544952658066925e-17,-0.26902262771835533,1,0,0,0,0,0,1
0,-0.3345265178376963,-5.0544952658066925e-17,-0.09606016644924222,0,1,0,0,0,1,0
0,-0.336042355117811,3.529096359743638,-0.26902262771835533,0,0,1,0,0,0,1
0,1.1631207149156104,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.07380250565797082,-0.27666342233874663,-1.0032426156241308e-16,1,0,0,1,0,0,1
1,-0.340589866958155,-5.0544952658066925e-17,-0.26902262771835533,1,0,0,1,0,0,1
0,1.581491804227263,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
0,1.676989552874488,0.31465205782125005,-0.21254508934476737,0,0,0,1,0,0,1
0,0.4976681489452647,-0.27577422612797975,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.2996622603950586,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.28450388759391176,0.26396787380753606,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,0.3742282039426332,-0.26372785849583147,0,1,0,0,0,0,1
0,1.4541614726976297,-0.27666342233874663,0.025719525668806836,1,0,0,1,1,0,0
0,0.3703378174156313,-0.10238096502843182,-0.26902262771835533,1,0,0,1,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
0,0.2748400687684063,-0.27666342233874663,0.10778844861792684,0,1,0,0,1,0,0
0,-0.340589866958155,0.45247747049012144,-0.24960847390243449,0,1,0,0,0,0,1
0,-0.340589866958155,-0.2677714602310775,-0.26902262771835533,1,1,0,0,1,0,0
0,-0.340589866958155,-0.12283247787607081,-0.23107678162360093,1,0,1,0,0,0,1
0,-0.340589866958155,-0.11305131955763477,3.2008161361089553,0,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.2575506277362203,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.340589866958155,0.2390703799060625,-0.26902262771835533,0,1,0,0,0,0,1
-1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,4.209953647946124,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
0,-0.340589866958155,-0.21797647242813042,0.1272026024338477,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,3.1378500270061966,0.021307217983370277,0,1,0,0,0,0,1
0,-0.340589866958155,-0.18685460505128848,0.07248998713443437,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,0.19601653020244278,-0.02413169848094354,0.00895275646414791,1,0,1,0,1,0,0
0,0.7432337883238433,0.34399553277655814,-0.1754817047871003,0,1,0,0,0,0,1
0,-0.10411925126026447,-0.10593774987149947,-0.23990139699447405,1,1,0,0,0,0,1
0,0.39913872573781023,-0.27666342233874663,-0.1993081662884577,0,1,0,0,0,0,1
0,7.985904312711798,2.40248476070196,-0.0016367819808998335,0,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,2.6701328201428005,-0.24960847390243449,0,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.3314948432774669,0.40623926753024203,0.7378659860982676,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,0.5249532199873289,-0.19041138989435613,0.44841860193362926,1,1,0,0,0,0,1
0,-0.340589866958155,0.31998723508585153,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.32088398231666415,-0.21086290274199512,-0.17989401247253684,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.18871862784340995,0,1,0,0,1,0,0
0,-0.340589866958155,-0.2748850299172128,-0.010461397351772954,0,1,0,0,0,0,1
0,-0.340589866958155,0.8383886259629614,-0.0951777049121549,0,0,1,0,0,0,1
-1,-0.340589866958155,2.2860000570914947,-0.25313832005078374,0,0,1,0,0,0,1
0,-0.3269473314371229,-0.27666342233874663,-0.14018324330360782,0,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,0.2839350924490944,-0.1726274656790179,-0.23990139699447405,1,0,0,1,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.33907402967804035,-0.03658044543168031,4.245650596020332,0,0,1,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,0.8781773704951502,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
1,4.308268671919345e-17,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.30420977223540263,-0.27666342233874663,4.461853672606724,0,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,0.21897860229092814,1,1,0,0,0,0,1
0,-0.340589866958155,0.3182088426643177,-0.26902262771835533,0,1,0,0,0,1,0
0,-0.340589866958155,-0.26954985265261133,-0.268140166181268,1,1,0,0,0,0,1
0,0.26726088236783285,0.09857737860489037,-0.21431001241894201,1,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,0.8641753160752018,0.4996013710846934,1,0,1,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,0.6386410159959302,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.26631384023253557,-0.27666342233874663,-0.26902262771835533,1,0,0,1,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.3193681450365495,0.2604110889644684,2.3218844451699927,0,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
0,-0.28601972487402644,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
0,-0.340589866958155,-0.03924803406398105,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.2739958337064459,-0.23813647392029944,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,1.7376230440790754,-0.27666342233874663,-0.26902262771835533,1,0,0,1,1,0,0
0,-0.340589866958155,-0.2739958337064459,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,0.5128265217464115,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,6.463276438720747,0,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.06782139726244822,1,1,0,0,0,0,1
-1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,0.751247397307804,-0.26902262771835533,0,1,0,0,0,1,0
0,0.32486269901219084,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.33755819239792567,0.24707314580296472,-0.06340908957701166,0,1,0,0,0,0,1
0,0.8508582352119858,-0.2704390488633783,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,0.2839350924490944,0.4124636410056104,-0.26902262771835533,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,1,0,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.2814722130336824,-0.2739958337064459,0.30810721753674664,0,1,0,0,0,0,0
0,0.30667265165081464,-0.27666342233874663,-0.26902262771835533,1,0,0,1,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
0,-0.340589866958155,1.6288840573347465,-0.2451961662169979,0,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
0,0.06413868683246535,0.47292898333776046,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,0.8801808478690063,0.4634204480641136,1,0,1,0,0,0,1
0,3.17615262290791,2.5074099135724555,0.170443217751126,1,0,1,0,1,0,0
0,-0.30724144679563203,-0.27666342233874663,-0.20107308936263232,1,0,0,1,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,2.159734195162593,-0.010461397351772954,1,0,1,0,0,0,1
0,-0.340589866958155,-0.25710110570187455,0.2463349099406348,1,0,1,0,1,0,0
0,2.757781533596257,-0.27666342233874663,-0.16312724326787792,0,0,0,1,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.2654927815700061,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.340589866958155,-0.27666342233874663,-0.2134275508818547,1,1,0,0,0,0,1
0,-0.340589866958155,0.22306484811225807,-0.26284539695874415,0,1,0,0,0,0,1
0,0.309704326211044,-0.27666342233874663,-0.21695739703020395,1,1,0,0,1,0,0
0,0.33244188541276426,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,0.8751116316938208,-0.273106637495679,0.028366910280068772,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,1.7871127536950815,0,1,0,0,0,1,0
0,0.6310618295953567,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,0
0,-0.2905672367143705,-0.273106637495679,0.9523041396104844,1,0,1,0,0,0,1
0,-0.30724144679563203,-0.16640309220364952,-0.268140166181268,1,0,1,0,0,0,1
0,-0.16626857974496648,-5.0544952658066925e-17,-0.04928970498361468,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.16172106790462243,-0.0934890029207627,1.5585552155894677,0,0,0,1,0,0,1
0,-0.340589866958155,-5.0544952658066925e-17,-0.06605647418827361,1,1,0,0,0,1,0
0,-0.336042355117811,0.3422171403550243,-0.26019801234748224,0,0,1,0,0,0,1
0,-0.340589866958155,0.10124496723719109,-0.132241089469822,1,0,1,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,1.2911693698520121,0,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.340589866958155,0.376006596364167,0.0230721410575449,1,1,0,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,1.1879213700127966,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,0.49615231166514995,-0.273106637495679,-0.26902262771835533,0,0,0,0,0,0,1
-1,-0.340589866958155,-0.27666342233874663,-0.2646103200329188,1,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,1,0,0
0,0.9584826821001283,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.336042355117811,1.0517957165470204,-0.17195185863875104,0,1,0,0,0,0,1
-1,-0.340589866958155,-0.27666342233874663,0.6010844478497342,1,0,1,0,0,0,1
0,-0.17991111526599862,-0.2704390488633783,4.114163826994322,0,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,0,0,0,1
0,-0.340589866958155,0.4453639008039862,0.048663525633076944,1,0,1,0,0,0,1
0,4.308268671919345e-17,-0.02057491363787589,1.7385773691552793,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,1.1055188982712525,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
0,0.7735505339261369,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,1,0
0,-0.340589866958155,-0.27666342233874663,0.12984998704510964,1,1,0,0,0,1,0
0,-0.24206044375070063,-0.27666342233874663,0.12367275628549847,1,1,0,0,0,1,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,0.051310910244338884,1,0,1,0,0,0,1
0,-0.04954910917613589,-0.2606578905449422,-0.26902262771835533,0,0,0,1,0,1,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,0.9857677531421926,-0.01968571742710898,-0.26902262771835533,0,0,0,1,0,0,1
0,0.2399758113257686,0.0727906884926499,-0.26019801234748224,1,1,0,0,0,0,1
0,-0.2829880503137971,0.3751174001534001,-0.26902262771835533,0,1,0,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,0.802351442248316,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,0.32887919719352066,-0.2416663200686487,0,1,0,0,0,0,1
0,-0.340589866958155,0.29775732981667874,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.12685681046198471,-0.27666342233874663,-0.18077647400962416,0,1,0,0,0,0,1
0,0.7038220190408615,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,0
-1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,1,0
0,-0.1374676714227875,-0.27132824507414516,0.07866721789404556,0,1,0,0,0,0,1
0,-0.32997900599735225,-0.18063023157592012,0.04954598717016426,0,1,0,0,0,0,0
-1,4.308268671919345e-17,-0.16907068083595025,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.340589866958155,-0.20730611789892747,0.34252321748315184,1,0,1,0,0,0,1
0,-0.2996622603950586,0.3680038304672648,-0.26902262771835533,0,1,0,0,0,0,1
0,0.7432337883238433,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.340589866958155,-0.27666342233874663,0.27986844834995267,0,1,0,0,0,0,1
0,1.0858130136297617,-0.2659930678095437,-0.23460662777195018,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,0.9379786015688556,-0.1904835509175846,1,0,1,0,0,0,1
0,-0.29511474855471453,2.8933210690452955,-0.26284539695874415,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.336042355117811,0.4391395273286178,2.363360137413096,0,0,1,0,1,0,0
0,-0.340589866958155,-0.09082141428846197,2.297175522131548,0,0,1,0,0,0,1
0,-0.340589866958155,0.43024756522094865,0.08572691019074405,1,0,1,0,1,0,0
0,0.48705728798446185,0.17949423378467938,-0.26902262771835533,0,0,0,1,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.3284631687172376,-0.2677714602310775,-0.26637524310709343,0,1,0,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,0.7523288120045314,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
0,4.308268671919345e-17,-0.27666342233874663,-0.2063678585851562,1,0,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,-0.27577422612797975,-0.03340539731604306,1,0,1,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,-0.1904835509175846,0,1,0,0,0,0,1
0,-0.3284631687172376,0.22128645569072425,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.33755819239792567,2.47450965377408,0.12632014089676039,0,0,1,0,0,0,1
0,-0.340589866958155,6.0481892248463005,-0.268140166181268,0,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.2875355621541411,-0.11660810440070242,-0.12782878178438545,1,0,1,0,1,0,0
-1,-0.340589866958155,-5.0544952658066925e-17,1.7253404460989696,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.14353102054324623,-0.24909833980497237,-0.24607862775408523,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.340589866958155,-0.27132824507414516,-1.0032426156241308e-16,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.340589866958155,-0.24909833980497237,2.6104493677975436,0,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.1575111300959804,0.0018930641674494142,0,0,1,0,0,0,1
0,-0.340589866958155,-5.0544952658066925e-17,-0.15871493558244135,1,1,0,0,0,0,1
0,0.7174645545618937,-0.2748850299172128,-0.2654927815700061,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-1.0032426156241308e-16,1,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,0.2642292078076035,-0.27666342233874663,-0.2549032431249584,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,0,1,0,0,0,1
0,-0.29359891127459986,0.9264190508288858,1.2426339853122101,0,0,1,0,0,0,1
0,-0.340589866958155,-0.27577422612797975,3.755001981399787,0,0,1,0,0,0,1
0,-0.340589866958155,-0.23131441558963411,1.6203275231855796,0,0,1,0,1,0,0
0,-0.28601972487402644,-0.27666342233874663,-0.24078385853156137,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,3.8518745842520272,-0.19401339706593385,0,0,1,0,1,0,0
0,2.007442079939489,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.2242008459034988,-0.26902262771835533,0,1,0,0,0,1,0
0,-0.1738477661455399,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,3.060948989619194,-0.27666342233874663,-0.14371308945195704,0,0,0,1,1,0,0
0,1.1661523894758399,-0.27577422612797975,-0.26902262771835533,0,0,0,1,0,0,1
1,4.308268671919345e-17,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-1.0032426156241308e-16,1,1,0,0,0,0,1
0,-0.32088398231666415,-0.13350283240527375,1.8091742921222642,0,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,1.4329397507760242,-0.11038373092533403,-0.18077647400962416,0,1,0,0,0,0,1
0,-0.3057256095155173,-5.0544952658066925e-17,-0.25402078158787106,0,1,0,0,1,0,0
0,5.0542750129700025,-0.2651038715987768,-0.26725770464418075,0,0,0,1,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,2.624387852946165,-0.0641455279654546,-0.24431370467991062,0,0,0,1,0,0,1
0,4.338799816755872,-0.2748850299172128,-0.26902262771835533,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,1.5072157775016435,0.3813417736287685,-0.26902262771835533,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,0.43647193869631706,-0.22578201240107706,0,1,0,0,0,0,1
0,-0.340589866958155,-0.1948573709481907,-0.036052781927304996,0,0,1,0,1,0,0
0,-0.340589866958155,-0.26243628296647603,2.223931214553301,0,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.27692470119333834,0.08523943544338668,-0.26902262771835533,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
